snakeid,mass_g,date,time,temp,location
NG9,353,6/11/2020,21:59,11.095,field
NG9,353,6/11/2020,22:59,9.59,field
NG9,353,6/11/2020,23:59,8.085,field
NG9,353,6/12/2020,0:59,7.583,field
NG9,353,6/12/2020,1:59,6.579,field
NG9,353,6/12/2020,2:59,5.575,field
NG9,353,6/12/2020,3:59,4.571,field
NG9,353,6/12/2020,4:59,4.068,field
NG9,353,6/12/2020,5:59,3.566,field
NG9,353,6/12/2020,6:59,4.571,field
NG9,353,6/12/2020,7:59,8.586,field
NG9,353,6/12/2020,8:59,18.11,field
NG9,353,6/12/2020,9:59,31.111,field
NG9,353,6/12/2020,10:59,27.115,field
NG9,353,6/12/2020,11:59,29.613,field
NG9,353,6/12/2020,12:59,33.607,field
NG9,353,6/12/2020,13:59,34.106,field
NG9,353,6/12/2020,14:59,31.61,field
NG9,353,6/12/2020,15:59,31.61,field
NG9,353,6/12/2020,16:59,34.605,field
NG9,353,6/12/2020,17:59,31.61,field
NG9,353,6/12/2020,18:59,24.115,field
NG9,353,6/12/2020,19:59,20.113,field
NG9,353,6/12/2020,20:59,18.611,field
NG9,353,6/12/2020,21:59,16.608,field
NG9,353,6/12/2020,22:59,15.606,field
NG9,353,6/12/2020,23:59,14.103,field
NG9,353,6/13/2020,0:59,13.601,field
NG9,353,6/13/2020,1:59,12.599,field
NG9,353,6/13/2020,2:59,11.596,field
NG9,353,6/13/2020,3:59,11.596,field
NG9,353,6/13/2020,4:59,10.593,field
NG9,353,6/13/2020,5:59,11.095,field
NG9,353,6/13/2020,6:59,11.596,field
NG9,353,6/13/2020,7:59,12.599,field
NG9,353,6/13/2020,8:59,25.115,field
NG9,353,6/13/2020,9:59,29.613,field
NG9,353,6/13/2020,10:59,29.613,field
NG9,353,6/13/2020,11:59,32.11,field
NG9,353,6/13/2020,12:59,24.615,field
NG9,353,6/13/2020,13:59,32.11,field
NG9,353,6/13/2020,14:59,29.613,field
NG9,353,6/13/2020,15:59,34.605,field
NG9,353,6/13/2020,16:59,25.615,field
NG9,353,6/13/2020,17:59,22.615,field
NG9,353,6/13/2020,18:59,17.109,field
NG9,353,6/13/2020,19:59,15.105,field
NG9,353,6/13/2020,20:59,14.103,field
NG9,353,6/13/2020,21:59,13.601,field
NG9,353,6/13/2020,22:59,12.599,field
NG9,353,6/13/2020,23:59,12.599,field
NG9,353,6/14/2020,0:59,12.599,field
NG9,353,6/14/2020,1:59,12.599,field
NG9,353,6/14/2020,2:59,12.097,field
NG9,353,6/14/2020,3:59,11.095,field
NG9,353,6/14/2020,4:59,10.593,field
NG9,353,6/14/2020,5:59,10.593,field
NG9,353,6/14/2020,6:59,11.095,field
NG9,353,6/14/2020,7:59,12.599,field
NG9,353,6/14/2020,8:59,25.615,field
NG9,353,6/14/2020,9:59,32.609,field
NG9,353,6/14/2020,10:59,32.609,field
NG9,353,6/14/2020,11:59,31.61,field
NG9,353,6/14/2020,12:59,30.112,field
NG9,353,6/14/2020,13:59,31.111,field
NG9,353,6/14/2020,14:59,31.111,field
NG9,353,6/14/2020,15:59,31.61,field
NG9,353,6/14/2020,16:59,31.61,field
NG9,353,6/14/2020,17:59,29.613,field
NG9,353,6/14/2020,18:59,25.615,field
NG9,353,6/14/2020,19:59,21.114,field
NG9,353,6/14/2020,20:59,18.11,field
NG9,353,6/14/2020,21:59,15.606,field
NG9,353,6/14/2020,22:59,13.601,field
NG9,353,6/14/2020,23:59,12.097,field
NG9,353,6/15/2020,0:59,10.091,field
NG9,353,6/15/2020,1:59,9.088,field
NG9,353,6/15/2020,2:59,8.085,field
NG9,353,6/15/2020,3:59,7.081,field
NG9,353,6/15/2020,4:59,6.579,field
NG9,353,6/15/2020,5:59,6.077,field
NG9,353,6/15/2020,6:59,6.579,field
NG9,353,6/15/2020,7:59,9.088,field
NG9,353,6/15/2020,8:59,25.615,field
NG9,353,6/15/2020,9:59,31.61,field
NG9,353,6/15/2020,10:59,32.609,field
NG9,353,6/15/2020,11:59,32.11,field
NG9,353,6/15/2020,12:59,32.11,field
NG9,353,6/15/2020,13:59,32.609,field
NG9,353,6/15/2020,14:59,32.609,field
NG9,353,6/15/2020,15:59,31.111,field
NG9,353,6/15/2020,16:59,32.11,field
NG9,353,6/15/2020,17:59,31.111,field
NG9,353,6/15/2020,18:59,29.113,field
NG9,353,6/15/2020,19:59,23.615,field
NG9,353,6/15/2020,20:59,19.112,field
NG9,353,6/15/2020,21:59,15.105,field
NG9,353,6/15/2020,22:59,12.599,field
NG9,353,6/15/2020,23:59,10.593,field
NG9,353,6/16/2020,0:59,9.088,field
NG9,353,6/16/2020,1:59,8.085,field
NG9,353,6/16/2020,2:59,7.583,field
NG9,353,6/16/2020,3:59,6.579,field
NG9,353,6/16/2020,4:59,6.077,field
NG9,353,6/16/2020,5:59,5.073,field
NG9,353,6/16/2020,6:59,5.575,field
NG9,353,6/16/2020,7:59,8.586,field
NG9,353,6/16/2020,8:59,21.614,field
NG9,353,6/16/2020,9:59,33.108,field
NG9,353,6/16/2020,10:59,30.112,field
NG9,353,6/16/2020,11:59,31.61,field
NG9,353,6/16/2020,12:59,27.614,field
NG9,353,6/16/2020,13:59,37.598,field
NG9,353,6/16/2020,14:59,35.603,field
NG9,353,6/16/2020,15:59,35.104,field
NG9,353,6/16/2020,16:59,33.108,field
NG9,353,6/16/2020,17:59,27.115,field
NG9,353,6/16/2020,18:59,27.614,field
NG9,353,6/16/2020,19:59,22.114,field
NG9,353,6/16/2020,20:59,19.112,field
NG9,353,6/16/2020,21:59,15.606,field
NG9,353,6/16/2020,22:59,12.599,field
NG9,353,6/16/2020,23:59,10.593,field
NG9,353,6/17/2020,0:59,8.586,field
NG9,353,6/17/2020,1:59,7.583,field
NG9,353,6/17/2020,2:59,6.579,field
NG9,353,6/17/2020,3:59,5.575,field
NG9,353,6/17/2020,4:59,5.073,field
NG9,353,6/17/2020,5:59,5.073,field
NG9,353,6/17/2020,6:59,6.077,field
NG9,353,6/17/2020,7:59,10.091,field
NG9,353,6/17/2020,8:59,29.113,field
NG9,353,6/17/2020,9:59,31.111,field
NG9,353,6/17/2020,10:59,29.113,field
NG9,353,6/17/2020,11:59,28.614,field
NG9,353,6/17/2020,12:59,24.115,field
NG9,353,6/17/2020,13:59,27.115,field
NG9,353,6/17/2020,14:59,32.11,field
NG9,353,6/17/2020,15:59,33.108,field
NG9,353,6/17/2020,16:59,33.108,field
NG9,353,6/17/2020,17:59,32.11,field
NG9,353,6/17/2020,18:59,27.614,field
NG9,353,6/17/2020,19:59,23.115,field
NG9,353,6/17/2020,20:59,21.614,field
NG9,353,6/17/2020,21:59,20.113,field
NG9,353,6/17/2020,22:59,19.612,field
NG9,353,6/17/2020,23:59,18.611,field
NG9,353,6/18/2020,0:59,18.11,field
NG9,353,6/18/2020,1:59,17.609,field
NG9,353,6/18/2020,2:59,17.609,field
NG9,353,6/18/2020,3:59,17.109,field
NG9,353,6/18/2020,4:59,16.608,field
NG9,353,6/18/2020,5:59,16.107,field
NG9,353,6/18/2020,6:59,15.606,field
NG9,353,6/18/2020,7:59,15.105,field
NG9,353,6/18/2020,8:59,24.115,field
NG9,353,6/18/2020,9:59,31.61,field
NG9,353,6/18/2020,10:59,32.11,field
NG9,353,6/18/2020,11:59,32.11,field
NG9,353,6/18/2020,12:59,33.108,field
NG9,353,6/18/2020,13:59,24.615,field
NG9,353,6/18/2020,14:59,27.115,field
NG9,353,6/18/2020,15:59,25.115,field
NG9,353,6/18/2020,16:59,32.609,field
NG9,353,6/18/2020,17:59,31.61,field
NG9,353,6/18/2020,18:59,25.615,field
NG9,353,6/18/2020,19:59,21.614,field
NG9,353,6/18/2020,20:59,20.113,field
NG9,353,6/18/2020,21:59,19.612,field
NG9,353,6/18/2020,22:59,19.112,field
NG9,353,6/18/2020,23:59,18.611,field
NG9,353,6/19/2020,0:59,18.11,field
NG9,353,6/19/2020,1:59,18.11,field
NG9,353,6/19/2020,2:59,17.609,field
NG9,353,6/19/2020,3:59,17.109,field
NG9,353,6/19/2020,4:59,17.109,field
NG9,353,6/19/2020,5:59,16.608,field
NG9,353,6/19/2020,6:59,16.107,field
NG9,353,6/19/2020,7:59,15.606,field
NG9,353,6/19/2020,8:59,24.615,field
NG9,353,6/19/2020,9:59,31.111,field
NG9,353,6/19/2020,10:59,31.111,field
NG9,353,6/19/2020,11:59,30.112,field
NG9,353,6/19/2020,12:59,32.609,field
NG9,353,6/19/2020,13:59,29.113,field
NG9,353,6/19/2020,14:59,24.115,field
NG9,353,6/19/2020,15:59,34.605,field
NG9,353,6/19/2020,16:59,32.11,field
NG9,353,6/19/2020,17:59,31.111,field
NG9,353,6/19/2020,18:59,27.614,field
NG9,353,6/19/2020,19:59,22.615,field
NG9,353,6/19/2020,20:59,17.609,field
NG9,353,6/19/2020,21:59,19.112,field
NG9,353,6/19/2020,22:59,19.112,field
NG9,353,6/19/2020,23:59,18.611,field
NG9,353,6/20/2020,0:59,18.11,field
NG9,353,6/20/2020,1:59,17.609,field
NG9,353,6/20/2020,2:59,17.109,field
NG9,353,6/20/2020,3:59,16.608,field
NG9,353,6/20/2020,4:59,16.107,field
NG9,353,6/20/2020,5:59,15.606,field
NG9,353,6/20/2020,6:59,15.105,field
NG9,353,6/20/2020,7:59,14.604,field
NG9,353,6/20/2020,8:59,26.115,field
NG9,353,6/20/2020,9:59,31.61,field
NG9,353,6/20/2020,10:59,33.108,field
NG9,353,6/20/2020,11:59,25.615,field
NG9,353,6/20/2020,12:59,29.113,field
NG9,353,6/20/2020,13:59,24.115,field
NG9,353,6/20/2020,14:59,25.115,field
NG9,353,6/20/2020,15:59,32.609,field
NG9,353,6/20/2020,16:59,31.61,field
NG9,353,6/20/2020,17:59,30.112,field
NG9,353,6/20/2020,18:59,28.114,field
NG9,353,6/20/2020,19:59,23.115,field
NG9,353,6/20/2020,20:59,21.614,field
NG9,353,6/20/2020,21:59,20.613,field
NG9,353,6/20/2020,22:59,20.113,field
NG9,353,6/20/2020,23:59,19.612,field
NG9,353,6/21/2020,0:59,19.112,field
NG9,353,6/21/2020,1:59,18.611,field
NG9,353,6/21/2020,2:59,18.11,field
NG9,353,6/21/2020,3:59,17.609,field
NG9,353,6/21/2020,4:59,17.109,field
NG9,353,6/21/2020,5:59,16.608,field
NG9,353,6/21/2020,6:59,16.107,field
NG9,353,6/21/2020,7:59,15.606,field
NG9,353,6/21/2020,8:59,20.113,field
NG9,353,6/21/2020,9:59,31.61,field
NG9,353,6/21/2020,10:59,28.114,field
NG9,353,6/21/2020,11:59,26.115,field
NG9,353,6/21/2020,12:59,24.615,field
NG9,353,6/21/2020,13:59,25.115,field
NG9,353,6/21/2020,14:59,28.114,field
NG9,353,6/21/2020,15:59,33.108,field
NG9,353,6/21/2020,16:59,31.111,field
NG9,353,6/21/2020,17:59,28.614,field
NG9,353,6/21/2020,18:59,25.615,field
NG9,353,6/21/2020,19:59,22.615,field
NG9,353,6/21/2020,20:59,18.611,field
NG9,353,6/21/2020,21:59,15.105,field
NG9,353,6/21/2020,22:59,12.599,field
NG9,353,6/21/2020,23:59,11.095,field
NG9,353,6/22/2020,0:59,10.091,field
NG9,353,6/22/2020,1:59,9.088,field
NG9,353,6/22/2020,2:59,8.085,field
NG9,353,6/22/2020,3:59,7.081,field
NG9,353,6/22/2020,4:59,6.077,field
NG9,353,6/22/2020,5:59,5.575,field
NG9,353,6/22/2020,6:59,6.077,field
NG9,353,6/22/2020,7:59,8.586,field
NG9,353,6/22/2020,8:59,22.615,field
NG9,353,6/22/2020,9:59,30.612,field
NG9,353,6/22/2020,10:59,29.613,field
NG9,353,6/22/2020,11:59,31.61,field
NG9,353,6/22/2020,12:59,24.615,field
NG9,353,6/22/2020,13:59,24.115,field
NG9,353,6/22/2020,14:59,24.115,field
NG9,353,6/22/2020,15:59,31.111,field
NG9,353,6/22/2020,16:59,33.607,field
NG9,353,6/22/2020,17:59,34.605,field
NG9,353,6/22/2020,18:59,31.111,field
NG9,353,6/22/2020,19:59,29.113,field
NG9,353,6/22/2020,20:59,22.615,field
NG9,353,6/22/2020,21:59,17.609,field
NG9,353,6/22/2020,22:59,14.103,field
NG9,353,6/22/2020,23:59,12.097,field
NG9,353,6/23/2020,0:59,10.091,field
NG9,353,6/23/2020,1:59,8.586,field
NG9,353,6/23/2020,2:59,7.583,field
NG9,353,6/23/2020,3:59,6.077,field
NG9,353,6/23/2020,4:59,5.575,field
NG9,353,6/23/2020,5:59,5.073,field
NG9,353,6/23/2020,6:59,5.575,field
NG9,353,6/23/2020,7:59,8.085,field
NG9,353,6/23/2020,8:59,11.095,field
NG9,353,6/23/2020,9:59,15.606,field
NG9,353,6/23/2020,10:59,27.115,field
NG9,353,6/23/2020,11:59,28.114,field
NG9,353,6/23/2020,12:59,30.612,field
NG9,353,6/23/2020,13:59,32.11,field
NG9,353,6/23/2020,14:59,32.609,field
NG9,353,6/23/2020,15:59,32.11,field
NG9,353,6/23/2020,16:59,35.603,field
NG9,353,6/23/2020,17:59,35.603,field
NG9,353,6/23/2020,18:59,33.607,field
NG9,353,6/23/2020,19:59,17.109,field
NG9,353,6/23/2020,20:59,14.103,field
NG9,353,6/23/2020,21:59,15.105,field
NG9,353,6/23/2020,22:59,15.105,field
NG9,353,6/23/2020,23:59,15.105,field
NG9,353,6/24/2020,0:59,14.604,field
NG9,353,6/24/2020,1:59,14.103,field
NG9,353,6/24/2020,2:59,13.1,field
NG9,353,6/24/2020,3:59,12.599,field
NG9,353,6/24/2020,4:59,12.097,field
NG9,353,6/24/2020,5:59,11.596,field
NG9,353,6/24/2020,6:59,12.599,field
NG9,353,6/24/2020,7:59,15.105,field
NG9,353,6/24/2020,8:59,30.112,field
NG9,353,6/24/2020,9:59,28.114,field
NG9,353,6/24/2020,10:59,32.11,field
NG9,353,6/24/2020,11:59,31.61,field
NG9,353,6/24/2020,12:59,31.111,field
NG9,353,6/24/2020,13:59,30.612,field
NG9,353,6/24/2020,14:59,31.111,field
NG9,353,6/24/2020,15:59,32.609,field
NG9,353,6/24/2020,16:59,30.112,field
NG9,353,6/24/2020,17:59,26.615,field
NG9,353,6/24/2020,18:59,24.115,field
NG9,353,6/24/2020,19:59,21.614,field
NG9,353,6/24/2020,20:59,18.11,field
NG9,353,6/24/2020,21:59,15.606,field
NG9,353,6/24/2020,22:59,15.105,field
NG9,353,6/24/2020,23:59,14.604,field
NG9,353,6/25/2020,0:59,13.601,field
NG9,353,6/25/2020,1:59,13.1,field
NG9,353,6/25/2020,2:59,12.599,field
NG9,353,6/25/2020,3:59,11.596,field
NG9,353,6/25/2020,4:59,11.596,field
NG9,353,6/25/2020,5:59,11.095,field
NG9,353,6/25/2020,6:59,11.596,field
NG9,353,6/25/2020,7:59,21.614,field
NG9,353,6/25/2020,8:59,30.612,field
NG9,353,6/25/2020,9:59,29.113,field
NG9,353,6/25/2020,10:59,25.615,field
NG9,353,6/25/2020,11:59,32.609,field
NG9,353,6/25/2020,12:59,32.11,field
NG9,353,6/25/2020,13:59,32.11,field
NG9,353,6/25/2020,14:59,31.61,field
NG9,353,6/25/2020,15:59,25.615,field
NG9,353,6/25/2020,16:59,20.613,field
NG9,353,6/25/2020,17:59,24.615,field
NG9,353,6/25/2020,18:59,29.113,field
